Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2018-06-13,45.38259506225586,154.28573608398438,92.16194915771484,350.1964416503906,134.64743041992188,136.32192993164062,36.985050201416016,98.95487213134766,103.0511474609375,,204.6567840576172,174.1062469482422,129.27354431152344,106.12564086914062,47.267276763916016,104.92835998535156,92.7582778930664,36.56135559082031,145.73153686523438,162.60809326171875,49.8427619934082,94.81404113769531,69.7919921875,65.7726821899414,113.60570526123047,231.3952178955078,129.22552490234375,35.395721435546875,49.800838470458984,25.41969108581543
2018-06-14,45.406410217285156,156.05807495117188,91.92236328125,348.820068359375,133.28103637695312,138.22943115234375,37.55650329589844,98.518798828125,105.41635131835938,,204.499267578125,173.54995727539062,128.7371063232422,105.29169464111328,47.7053337097168,104.7401123046875,91.12187957763672,36.386024475097656,146.14273071289062,161.60813903808594,49.401397705078125,95.34994506835938,70.34761810302734,65.35980224609375,112.85254669189453,233.64630126953125,129.80245971679688,35.70935821533203,50.54891586303711,25.328998565673828
2018-06-15,44.939964294433594,155.4029083251953,90.77977752685547,344.45037841796875,130.56561279296875,138.22943115234375,37.18674087524414,96.59532165527344,105.5132827758789,,202.985107421875,174.30612182617188,127.9112319946289,105.42948150634766,47.33598709106445,104.91126251220703,91.01220703125,36.836891174316406,145.62655639648438,162.6715850830078,49.778564453125,94.13716125488281,71.42118072509766,66.55536651611328,113.29918670654297,235.06968688964844,129.89862060546875,35.888572692871094,51.27360534667969,25.301788330078125
2018-06-18,44.916160583496094,154.51254272460938,90.73372650146484,341.4282531738281,129.3994140625,139.6176300048828,37.15312194824219,98.0982666015625,103.77816009521484,,202.5212860107422,174.43650817871094,127.6728515625,104.76960754394531,45.71260070800781,103.80746459960938,91.24842071533203,36.36097717285156,145.46908569335938,162.0366668701172,48.943973541259766,94.82345581054688,71.20459747314453,65.23079681396484,111.74031829833984,234.05035400390625,130.95626831054688,35.440521240234375,49.98786163330078,25.090192794799805
2018-06-19,44.19033432006836,156.39410400390625,89.50820922851562,328.3193359375,124.71705627441406,139.33799743652344,36.82537078857422,97.76342010498047,102.84757995605469,,199.8342742919922,173.15013122558594,125.39952850341797,104.34902954101562,45.463504791259766,104.87702178955078,90.71702575683594,36.40271759033203,144.32305908203125,158.24310302734375,48.976078033447266,94.82345581054688,69.93325805664062,65.65225982666016,112.23950958251953,232.35150146484375,129.9082489013672,36.21714401245117,50.3463134765625,25.27458953857422
2018-06-20,44.38309097290039,156.66285705566406,88.84477996826172,329.83038330078125,124.569091796875,138.7587432861328,36.75815200805664,97.56875610351562,103.86540222167969,,199.3966522216797,173.03713989257812,124.7694320678711,103.4280776977539,45.91874694824219,104.42354583740234,90.70858764648438,36.11885070800781,142.2146759033203,157.2034149169922,49.17671203613281,95.77301788330078,70.36644744873047,65.23938751220703,109.46329498291016,232.1586456298828,130.28317260742188,35.910972595214844,52.987918853759766,25.27458953857422
2018-06-21,44.135589599609375,156.22607421875,89.03828430175781,324.9891662597656,121.4359359741211,137.70013427734375,36.27072525024414,95.46613311767578,102.64401245117188,,198.66143798828125,174.1062469482422,122.58126068115234,102.4273910522461,44.8278923034668,103.91869354248047,90.68328094482422,35.97691345214844,140.4387664794922,155.1716766357422,49.09645462036133,95.08670043945312,69.63190460205078,65.74686431884766,108.11458587646484,231.31378173828125,129.35055541992188,36.314212799072266,52.82428741455078,25.455963134765625
2018-06-22,44.00708770751953,155.5205078125,89.59114837646484,326.1922302246094,121.79277038574219,134.8338623046875,36.304351806640625,97.42076873779297,103.0802230834961,,197.8212432861328,171.58558654785156,122.60675811767578,102.4491195678711,45.09416198730469,105.1080551147461,89.19874572753906,36.11050033569336,143.95558166503906,155.94949340820312,49.32917022705078,94.40038299560547,69.15161895751953,66.598388671875,108.95535278320312,233.59117126464844,130.11976623535156,37.15803909301758,52.68400955200195,25.640357971191406
2018-06-25,43.35264205932617,155.69691467285156,90.79822540283203,318.7716064453125,118.86849212646484,133.01625061035156,35.53960418701172,95.48169708251953,101.24816131591797,,193.900146484375,170.69036865234375,122.64082336425781,100.64352416992188,43.556663513183594,104.89413452148438,88.38899993896484,36.386024475097656,139.80885314941406,155.39389038085938,49.01619338989258,92.50126647949219,68.13452911376953,66.90802764892578,108.35103607177734,230.23013305664062,125.88916015625,37.0385627746582,52.395694732666016,26.139142990112305
2018-06-26,43.89046859741211,155.05010986328125,90.49415588378906,318.8678283691406,117.96334838867188,135.30325317382812,35.758087158203125,96.68875885009766,101.06400299072266,,193.93516540527344,170.67295837402344,122.61531829833984,100.85379028320312,42.66338348388672,104.68879699707031,88.44803619384766,36.17729949951172,140.77114868164062,156.01300048828125,48.72730255126953,93.14997863769531,68.33230590820312,67.08863067626953,107.38770294189453,229.3669891357422,127.44677734375,36.814537048339844,51.87360763549805,25.991024017333984
2018-06-27,43.82621383666992,154.15972900390625,89.34237670898438,317.443359375,117.15396118164062,133.04620361328125,35.57321548461914,98.12165069580078,100.77318572998047,,192.70980834960938,169.5082550048828,121.87456512451172,99.69354248046875,41.88174819946289,104.05560302734375,87.08158111572266,35.9602165222168,137.71792602539062,154.695556640625,48.05322265625,91.70217895507812,67.19281768798828,66.82201385498047,106.26670837402344,227.89767456054688,125.97566223144531,36.82200622558594,51.63205337524414,26.26609992980957
2018-06-28,44.145111083984375,154.0001983642578,89.3515625,322.0921325683594,118.38981628417969,134.9437255859375,36.08584213256836,97.85686492919922,101.558349609375,,195.54559326171875,169.67343139648438,121.86602783203125,101.54991912841797,42.30261993408203,104.38929748535156,88.5071029663086,36.294185638427734,136.75564575195312,155.52886962890625,48.3902587890625,92.72692108154297,67.52239990234375,67.13165283203125,107.23880767822266,224.89476013183594,127.62947845458984,37.97945022583008,46.52027130126953,25.95474624633789
2018-06-29,44.05228805541992,155.05010986328125,90.30064392089844,322.9198913574219,118.07649993896484,136.2220458984375,36.161468505859375,98.45648193359375,101.59712219238281,,193.05116271972656,169.5777587890625,122.64935302734375,101.30341339111328,42.697715759277344,103.8245849609375,87.89134216308594,36.619808197021484,137.07931518554688,156.1240997314453,48.71125411987305,92.70812225341797,75.0374755859375,67.1402359008789,107.14248657226562,225.298828125,127.35064697265625,37.568748474121094,46.769622802734375,25.891258239746094
2018-07-02,44.54491424560547,155.63807678222656,91.22207641601562,323.4684753417969,118.6161117553711,140.24679565429688,35.976593017578125,96.75882720947266,102.10118865966797,,195.40554809570312,168.63905334472656,123.29647064208984,101.41942596435547,43.11860275268555,104.02993774414062,88.63362121582031,36.52796173095703,137.23681640625,155.1716766357422,48.51866149902344,94.02430725097656,73.78494262695312,67.2004623413086,107.1862564086914,227.2640380859375,127.39871215820312,37.650882720947266,47.634586334228516,25.392480850219727
2018-07-03,43.769107818603516,155.99090576171875,90.15322875976562,320.4366455078125,116.4751205444336,137.66017150878906,35.85894012451172,97.13264465332031,100.85073852539062,,192.88487243652344,168.29136657714844,123.40714263916016,101.20913696289062,42.49158477783203,104.996826171875,87.39366149902344,36.72834396362305,136.89559936523438,155.41775512695312,48.71928405761719,93.12178039550781,71.8355484008789,67.00262451171875,107.51907348632812,226.8048858642578,126.38912963867188,37.85997772216797,47.346256256103516,25.52549171447754
2018-07-05,44.12131881713867,157.3768310546875,91.11495971679688,320.6772766113281,118.19834899902344,139.58766174316406,36.04526901245117,96.54859161376953,102.11088562011719,,193.19993591308594,168.97802734375,123.39010620117188,102.55789947509766,43.59101867675781,106.95626068115234,87.96188354492188,37.28773880004883,137.63050842285156,156.6161346435547,49.46560287475586,93.78929901123047,72.08981323242188,68.1293716430664,107.37017059326172,230.03732299804688,128.15826416015625,38.293087005615234,48.608619689941406,25.56479263305664
